(106,175)
(109,240)
(105,175)
(106,240)
(107,241)
(102,175)
(104,240)
(120,241)
(123,245)
(100,175)
(102,240)
(109,175)
(98,175)
(100,241)
(96,175)
(99,240)
(98,241)
(112,174)
(97,240)
(94,174)
(95,240)
(105,174)
(112,237)
(101,175)
(103,174)
(74,241)
(75,241)
(76,241)
(78,241)
(79,241)
(81,240)
(82,240)
(83,241)
(85,241)
(86,241)
(87,241)
(88,241)
(90,241)
(91,241)
(92,240)
(93,241)
(94,240)
(94,174)
(93,175)
(92,175)
(91,174)
(89,175)
(88,175)
(87,175)
(86,175)
(85,175)
(86,181)
(70,240)
(72,241)
(68,241)
(66,240)
(65,240)
(63,240)
(62,240)
(59,240)
(57,240)
(83,180)
(84,173)
(55,239)
(56,240)
(53,239)
(52,239)
(20,182)
(19,179)
(17,190)
(20,177)
(19,178)
(17,184)
(17,186)
(17,187)
(17,189)
(16,192)
(16,193)
(16,195)
(16,196)
(16,198)
(17,199)
(20,174)
(17,182)
(16,200)
(20,173)
(17,202)
(24,182)
(17,203)
(21,172)
(21,144)
(21,145)
(21,147)
(21,148)
(21,150)
(21,152)
(21,153)
(21,154)
(21,156)
(21,157)
(21,158)
(21,159)
(21,160)
(21,161)
(21,162)
(21,163)
(21,165)
(21,166)
(21,167)
(21,168)
(21,169)
(20,170)
(21,171)
(20,172)
(88,169)
(87,168)
(87,166)
(87,165)
(88,164)
(88,162)
(87,161)
(87,160)
(87,158)
(87,157)
(87,155)
(73,138)
(71,138)
(70,138)
(68,138)
(22,143)
(87,154)
(74,138)
(22,141)
(76,138)
(87,152)
(86,151)
(22,139)
(86,149)
(79,138)
(22,135)
(22,136)
(87,147)
(82,138)
(81,138)
(87,146)
(68,136)
(87,145)
(87,143)
(20,131)
(87,141)
(19,129)
(87,139)
(19,125)
(22,139)
(87,138)
(19,122)
(19,123)
(22,133)
(21,145)
(87,137)
(87,136)
(83,135)
(80,135)
(78,135)
(75,135)
(74,135)
(72,135)
(70,135)
(69,134)
(69,133)
(21,136)
(20,120)
(19,128)
(19,116)
(85,125)
(19,114)
(85,126)
(85,123)
(22,130)
(86,127)
(85,121)
(19,110)
(19,111)
(19,125)
(86,129)
(85,119)
(19,108)
(19,118)
(20,132)
(87,130)
(85,117)
(19,106)
(62,131)
(86,131)
(85,116)
(19,103)
(19,116)
(19,122)
(57,131)
(62,131)
(68,95)
(73,132)
(78,132)
(61,130)
(85,114)
(70,96)
(20,101)
(62,129)
(20,99)
(18,121)
(21,129)
(60,128)
(85,112)
(85,111)
(73,95)
(20,97)
(19,114)
(81,132)
(74,96)
(22,94)
(21,95)
(85,109)
(71,131)
(85,107)
(77,95)
(18,112)
(78,96)
(85,104)
(19,104)
(19,110)
(19,106)
(78,131)
(85,104)
(68,94)
(80,95)
(22,92)
(20,99)
(19,97)
(86,101)
(85,100)
(85,99)
(85,97)
(19,94)
(69,92)
(19,102)
(85,96)
(84,95)
(19,95)
(67,126)
(68,125)
(70,125)
(71,125)
(74,126)
(76,126)
(78,126)
(86,96)
(19,94)
(19,95)
(18,101)
(86,95)
(86,94)
(19,94)
(18,101)
(86,93)
(80,93)
(76,93)
(72,93)
(18,109)
(70,93)
(67,131)
(19,93)
(19,99)
(73,91)
(36,94)
(72,91)
(69,91)
(71,91)
(69,91)
(28,91)
(70,91)
(22,59)
(22,60)
(21,62)
(22,64)
(22,66)
(22,67)
(22,69)
(22,70)
(22,72)
(21,72)
(21,74)
(22,75)
(21,76)
(21,77)
(21,78)
(21,79)
(21,80)
(21,81)
(21,82)
(21,83)
(21,84)
(21,85)
(21,86)
(20,87)
(21,88)
(21,89)
(21,89)
(70,90)
(70,89)
(86,88)
(86,86)
(86,85)
(85,84)
(85,82)
(85,81)
(85,80)
(20,89)
(19,90)
(69,90)
(58,88)
(85,88)
(22,55)
(18,91)
(73,88)
(83,88)
(62,86)
(85,76)
(85,74)
(19,90)
(60,83)
(22,50)
(18,90)
(85,71)
(68,48)
(67,48)
(22,47)
(18,91)
(76,84)
(71,48)
(70,48)
(22,53)
(18,91)
(69,81)
(85,69)
(68,44)
(23,44)
(22,50)
(81,83)
(74,47)
(23,39)
(22,41)
(69,83)
(74,82)
(77,82)
(80,82)
(85,68)
(85,67)
(74,45)
(69,41)
(77,47)
(23,36)
(22,37)
(22,47)
(21,61)
(20,64)
(69,82)
(69,81)
(70,80)
(73,81)
(74,80)
(78,81)
(81,81)
(85,67)
(85,63)
(76,44)
(74,44)
(71,45)
(69,41)
(69,41)
(23,80)
(85,62)
(21,59)
(85,65)
(79,47)
(21,55)
(22,32)
(23,82)
(85,58)
(20,52)
(73,84)
(21,27)
(21,41)
(20,48)
(20,55)
(85,57)
(22,25)
(21,31)
(21,39)
(20,49)
(20,52)
(65,75)
(81,41)
(66,39)
